ID,IsPost,IsBoostedPost,Page/Group Name,Page Id,Page/Group List,Post URL,Comment URL,Commenter Profile URL,unicode,Google Translated,Date,Time,Post Type,machines,inputs,govt,markets,agriadvice,sustainability,development,farmers' achivements,farmers' struggles,live trading scenes,quiz/lucky draw/entertainment,ad,other,promotion,crtique,humor,anti-china,hatespeech,unverified info,scam,clickbait,Coding justification,Comment remarks,Post remarks,Link,Like,Love,Sad,Haha,Wow,Angry,Care,Share,Comment,Replies
p20210301_20210308_0086,TRUE,,KMM Kubota,167024680476164,p.farming,https://www.facebook.com/kmmkubota/posts/1073552866490003,,facebook.com/167024680476164,4Wheel ဂီယာ စနစ် စစ်ဆေး နည်း လေး ကြည့် ကြ ရအောင် https://youtu.be/LQYe1vLeNZI,Let's see how to check 4Wheel gear system https://youtu.be/LQYe1vLeNZI,2021-03-06,8:35:54,youtube,,,,,,,,,,,,,,,,,,,,,,,,,https://youtu.be/LQYe1vLeNZI,107,0,0,0,0,0,0,7,0,
p20210301_20210308_0087,TRUE,,The Farmer Media,258491340931726,p.farming,https://www.facebook.com/thefarmermedia/posts/3780967878684037,,facebook.com/258491340931726,ဘင်္ဂ လား ဒေ့ရ်ှ က ဆန် လို သလောက် မ ရ သေး သဖြင့် ဆန် တင်သွင်း မှု ထပ်မံ ခွင့်ပြု *********************************************** ဘင်္ဂ လား ဒေ့ရ်ှ အစိုးရ သည် အစိုးရ ညွှန်ကြားချက် ဖြင့် အစော ပိုင်း က ဆန် တင်သွင်း ခဲ့ သော ကုန်သည် များ ကို သွင်းကုန် လိုအပ် သည့် ပမာဏ ရောက် သည် အထိ ထပ်မံ တင်သွင်း သွား စေ မည် ဖြစ်ကြောင်း ဘင်္ဂ လား ဒေ့ရ်ှ စားနပ်ရိက္ခာ ဝန်ကြီးဌာန က ထုတ်ပြန် သည် ။ ဆန် ထပ်မံ တင်သွင်း ရေး ကိစ္စ နှင့် စပ်လျဉ်း ပြီး စီမံ ဆောင်ရွက် ရန် စားနပ်ရိက္ခာ အထွေထွေ ဦးစီးဌာန ကို ညွှန်ကြား ထားသည် ဟု ၀န် ကြီး ဌာန ၏ အကြီး တန်း အရာရှိ တစ်ဦး က FinancialExpress သတင်း ဌာန ကို ပြောသည် ။ သွင်းကုန် လုပ်ငန်း များသည် မ ကြာ သေး မီ က ဆန် တင်သွင်း မှု ပြုလုပ် ထား ကြောင်း ပြသ ပြီး နောက် ဆန် တင်သွင်း မည့် ငွေလွှဲ စာတမ်း (LetterofCredit) ကို အစိုးရ ထံ ဖေဖော်ဝါရီ ၂၅ ရက်မ တိုင် မီ တင်ပြ လျှောက်ထား ရ မည် ဖြစ်ကြောင်း ၎င်း က ပြောသည် ။ အစိုးရ သည် အစော ပိုင်း က ပုဂ္ဂလိက လုပ်ငန်း ၃၂၀၀န်း ကျင် ကို ဆန် တင်သွင်း ခွင့်ပြု ခဲ့ ရာတွင် လည်း ဖေဖော်ဝါရီ ၁၅ ရက်မ တိုင် မီ ငွေလွှဲ စာတမ်း များ တင်ပြ လျှောက်ထား စေ ခဲ့ ခြင်း ဖြစ်သည် ။ ထို အသုတ် က ကုန်သည် များ ဆန် တန် ချိန် တစ် သန်း ကျော် တင်သွင်း ခွင့် ရရှိ ခဲ့ သည် ။ အစိုးရ သည် ပြည်တွင်း လယ်သမား များ ထံမှ ဆန် ကို ၀ယ် ယူ ရာတွင် မျှော်မှန်း ချက်မ ပြည့်မီ ခဲ့ ခြင်း ၊ ဈေးကွက် အတွင်း ဆန် အမျိုးမျိုး ဈေးတက် နေ ခြင်း နှင့် အစိုးရ သီးနှံ ဂိုဒေါင် များ တွင် ဆန် လက်ကျန် နည်း နေ ခြင်း တို့ ကြောင့် လုပ်ငန်း များ ကို ဆန် တင်သွင်း ရန် ခွင့်ပြု ပေး နေ ခြင်း ဖြစ်သည် ။ ဆန် ဈေး များ မြင့် တက် လာ ပြီး နောက် အစိုးရ က ဆန် တင်သွင်း ခွန် ကို လျှော့ချ ၍ လည်း သွင်းကုန် မြင့် တက် စေရန် အားပေး ခဲ့ သည် ။ ဆန် တင်သွင်း မှု ကို ယခင်က ၆၂ ဒသမ ၅ ရာခိုင်နှုန်း အခွန်စည်းကြပ် ထား ရာ က ၂၅ ရာခိုင်နှုန်း သို့ လျှော့ချ ပေး ခဲ့ ခြင်း ဖြစ်သည် ။ ပုဂ္ဂလိက လုပ်ငန်း များ က အစော ပိုင်း ကတည်းက ဆန် တင်သွင်း မှု ပြုလုပ် ထား သည့် တိုင် ယခု အခါ ဈေးကွက် အတွင်း ဆန် အမျိုးအစား များ စွာ ဈေးကြီး မြင့် နေ ဆဲ ဖြစ်သည် ။ ဆန်ကြမ်း ဈေးသည် အရည်အသွေး ကို လိုက် ၍ တစ် ကီလို လျှင် ၅၀ နှင့် ၅၃ တာ ကာ ကြား ရှိ နေ ပြီး မြို့ ပေါ် လက်လီ ဈေးကွက် များ တွင် ရောင်းချ နေ သော အကောင်း စား ဆန် ဈေး များ မှာ တစ် ကီလို လျှင် ၅၈ - ၆၅ တာ ကာ ဈေးပေါက် နေ ကြောင်း သိရသည် ။ ယခု လ အစော ပိုင်း က ပြုလုပ် ခဲ့ သော ၀န် ကြီး ဌာန အစည်းအဝေး တစ် ခု ကမူ သွင်းကုန် လုပ်ငန်း များ အနေဖြင့် သတ်မှတ် ရက် အတွင်း ငွေလွှဲ စာတမ်း တင်ပြ ခြင်း မရှိ ခဲ့ လျှင် သွင်းကုန် ခွင့်ပြု မှု ပယ်ဖျက် ခံ ရ နိုင် ကြောင်း သတိပေး ထားသည် ။ ထို အစည်းအဝေး တွင် ဆန် လက်ကျန် နှင့် ပေါက်ဈေး အခြေအနေ ၊ ဆောင်း စပါး အထွက် နှုန်း ၊ အစိုးရ ၏ သီးနှံ ဝယ်ယူ မှု ၊ တင်သွင်း မှု ပမာဏ နှင့် စားနပ်ရိက္ခာ ဖြန့်ချိ ရေး အစီအစဉ် တို့ ကို ပါ ဆွေးနွေး ခဲ့ ကြောင်း သိရသည် ။ #FinancialExpress# ဘာသာပြန် - ဝေ ယံ ဟိန်း (B.Ag)# မြန်မာ တောင်သူ ကြီး များ ဂျာနယ်,-,2021-03-04,4:54:25,photo,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/thefarmermedia/photos/a.965333876914132/3780967822017376/?type=3,442,1,0,0,0,0,0,61,2,
c20210301_20210308_0088,FALSE,,,,p.farming,https://www.facebook.com/thefarmermedia/posts/3780967878684037,https://www.exportcomments.com/done/45199ec8-2235-4642-9505-7d2d3479ac76/preview/3786312941482864,https://www.facebook.com/profile.php?id=100011484319355,လယ်သမား များ ဝမ်းသာ ကြ ပါ,Let the farmers rejoice,2021-03-06,7:33:12,,,,,,,,,,,,,,,,,,,,,,,,,,-,0,,,,,,,,,0
p20210301_20210308_0089,TRUE,,မတ္ပဲ အေရာင္းအဝယ္,854703341357538,p.farming,https://www.facebook.com/BlackMatpeTrader/posts/2733395060155014,,facebook.com/854703341357538,2.3.2021 မတ်ပဲ 27600 ဆီ ပြောင် 37000-36700 ပဲ ရင်း 40000-40300,2.3.2021 March 27600 Oil 37000-36700 Oil 40000-40300,2021-03-02,6:01:23,status,,,,,,,,,,,,,,,,,,,,,,,,,,2955,10,4,0,0,4,0,247,93,
c20210301_20210308_0090,FALSE,,,,p.farming,https://www.facebook.com/BlackMatpeTrader/posts/2733395060155014,https://www.exportcomments.com/done/49c753cd-017a-4f6c-947b-2d2e640be37e/preview/2733406896820497,https://www.facebook.com/profile.php?id=100047128823750,ကျေးဇူး ပါ ဗျ ဆေး ဖိုး တော့ ကျေ လောက် တယ် ထင် တာ ပဲ ဒီ ဈေး နဲ့ ဆို ရင်,Thank you. I think the price is reasonable at this price,2021-03-02,6:27:24,,,,,,,,,,,,,,,,,,,,,,,,,,-,1,,,,,,,,,0
c20210301_20210308_0091,FALSE,,,,p.farming,https://www.facebook.com/BlackMatpeTrader/posts/2733395060155014,https://www.exportcomments.com/done/49c753cd-017a-4f6c-947b-2d2e640be37e/preview/2733410180153502,https://www.facebook.com/profile.php?id=100021364673016,ပဲ ဒီ စိမ်း ရွှေ ဝါ ဘယ် စျေး လဲ ရှင့်,What is the price of this green saffron?,2021-03-02,6:34:39,,,,,,,,,,,,,,,,,,,,,,,,,,-,1,,,,,,,,,0
c20210301_20210308_0092,FALSE,,,,p.farming,https://www.facebook.com/BlackMatpeTrader/posts/2733395060155014,https://www.exportcomments.com/done/49c753cd-017a-4f6c-947b-2d2e640be37e/preview/2733477753480078,https://www.facebook.com/profile.php?id=100015105616049,အ ကို ရေ ပဲတီ စိမ်း / ပဲဖြူလေး ဈေး လေး ပါ တင် ပေး ပါ လား ကျေးဇူး,Please send me the price of green bean / white bean,2021-03-02,8:50:03,,,,,,,,,,,,,,,,,,,,,,,,,,-,1,,,,,,,,,0
c20210301_20210308_0093,FALSE,,,,p.farming,https://www.facebook.com/BlackMatpeTrader/posts/2733395060155014,https://www.exportcomments.com/done/49c753cd-017a-4f6c-947b-2d2e640be37e/preview/2733481196813067,https://www.facebook.com/profile.php?id=100010840305971,ပဲ ယင်း ၄၀၀၀၀ က တစ် တင်း ကို လား,"40,000 for a basket of beans?",2021-03-02,8:57:19,,,,,,,,,,,,,,,,,,,,,,,,,,-,1,,,,,,,,,0
p20210301_20210308_0094,TRUE,,ဝိစာရ,367554610253965,p.farming,https://www.facebook.com/wisarrainternational/posts/1373301709679245,,facebook.com/367554610253965,💐 “ တော ငျ သူ လ ယျ သမား နေ့ ” ဆု မှ နျ သ ဝ ဏျ လှာ 💐 🌾 🌶 🌿 🌽 🍃 🍆 🍀 🍍 ☘️ 🧅 🎋 🔸 ၂၀၂၁ ခု နှ ဈ မ တျ လ ( ၂ ) ရ ကျ “ တော ငျ သူ လ ယျ သမား နေ့ ” တှ ငျ မွ နျ မာ နို ငျ ငံ တ ဈ ဝှ မျး ရှိ တော ငျ သူ လ ယျ သမား ဦး ကွီး မြား အ တှ ကျ ခ စျြ ခ ငျ လေးစား စှာ ဖွငျ့ ဂု ဏျ ပွု ဆု မှ နျ ကော ငျး တော ငျး အ ပျ ပါ သ ညျ ။ 🔸 ဝိစာရ အ ငျ တာ န ရှေ ငျ န ယျ ကုမ် ပ ဏီ လီ မိ တ ကျ မိသားစု .....#wisarra# တော ငျ သူ လ ယျ သမား နေ့ # ဝိစာရ Zawgyi 💐 “ တောင်သူလယ်သမား နေ့ ” ဆု မွန် သဝဏ်လွှာ 💐 🌾 🌶 🌿 🌽 🍃 🍆 🍀 🍍 ☘️ 🧅 🎋 🔸 ၂၀၂၁ ခုနှစ် မတ်လ ( ၂ ) ရက် “ တောင်သူလယ်သမား နေ့ ” တွင် မြန်မာနိုင်ငံ တစ် ဝှမ်း ရှိ တောင်သူလယ်သမား ဦးကြီး များ အတွက် ချစ်ခင် လေးစား စွာ ဖြင့် ဂုဏ်ပြု ဆု မွန် ကောင်း တောင်း အပ် ပါသည် ။ 🔸 ဝိစာရ အင် တာ နေ ရှင် နယ် ကုမ္ပဏီ လီ မိ တက် မိသားစု .....#wisarra# တောင်သူလယ်သမား နေ့ # ဝိစာရ,"တော “Farmers 'Day” Award မှ 🌾 🌶 🌿 🌽 🍀 🍍 🍍 🧅️ 🧅 🎋 ၂ March 2, 2021 “Farmers' Day ""I would like to express my sincere gratitude to all the leading farmers in Myanmar. စာ Visara Internet Company Limited Family .....",2021-03-01,11:59:46,photo,,,,,,,,,,,,,,,,,,,,,,,,,https://www.facebook.com/wisarrainternational/photos/a.367600526916040/1373297129679703/?type=3,194,3,1,0,0,1,2,18,10,
c20210301_20210308_0095,FALSE,,,,p.farming,https://www.facebook.com/wisarrainternational/posts/1373301709679245,https://www.exportcomments.com/done/b32f0ffb-ba52-4785-bf09-e27b604b8d1d/preview/1373310869678329,https://www.facebook.com/profile.php?id=100047430769959,မတ်ပဲ တွေ မြန်မာ တ ပြည် လူံး အပင် တွေ အရွက် တွေ ဝါ ထိန် နေ ပြီး အသီး လဲ မ အောင် တော့ ပါ ဝိစာရ ရဲ့ ပညာရှင် များ အနေ နဲ့ တိကျ ခိုင်မာ တဲ့ ဆေး အမြန် ဆူံး ညွှန်ကြား ပေး ပါ ရန် ရိုသေ စွာ ပန်ကြား အပ် ပါ တယ် ဒေါ်လာ သန်း ပေါင်း များ စွာ ဆူံး ရှူံး ရ တဲ့ မဟာကပ် ဆိုး ရောဂါ ပါ,We respectfully request the experts of Pavisara to prescribe a precise medicine as soon as possible. Millions of dollars have been lost. It is a plague,2021-03-01,12:17:51,,,,,,,,,,,,,,,,,,,,,,,,,,-,2,,,,,,,,,0
